classe,arrondissement,item,nom_doc,url,adresse,code_postal,erreurs,nom_txt
"CONSULTEZ LES DERNIERS ARRÊTÉS DE PÉRIL IMMINENT, DE MAIN LEVÉE ET DE RÉINTÉGRATION PARTIELLE DE LA VILLE DE MARSEILLE PAR ARRONDISSEMENT (ORDRE CHRONOLOGIQUE)",6ème arrondissement,20 place Notre-Dame du Mont : Arrêté du 03/12/2019 - Arrêté du 10/01/2020 - Arrêté modificatif du 07/02/2020   Arrêté de main levée du 08/01/2021,Arrêté du 03/12/2019,https://www.marseille.fr/sites/default/files/contenu/logement/Arretes-peril/pgi_20-place-notre-dame-du-mont-13006_2019_04160_vdm.pdf,20 place Notre-Dame du Mont,13006.0,True,pgi_20-place-notre-dame-du-mont-13006_2019_04160_vdm.txt
"CONSULTEZ LES DERNIERS ARRÊTÉS DE PÉRIL IMMINENT, DE MAIN LEVÉE ET DE RÉINTÉGRATION PARTIELLE DE LA VILLE DE MARSEILLE PAR ARRONDISSEMENT (ORDRE CHRONOLOGIQUE)",6ème arrondissement,20 place Notre-Dame du Mont : Arrêté du 03/12/2019 - Arrêté du 10/01/2020 - Arrêté modificatif du 07/02/2020   Arrêté de main levée du 08/01/2021,Arrêté du 10/01/2020,https://www.marseille.fr/sites/default/files/contenu/logement/Arretes-peril/pgi_20-place-notre-dame-du-mont-13006_2020_00026_vdm.pdf,20 place Notre-Dame du Mont,13006.0,False,pgi_20-place-notre-dame-du-mont-13006_2020_00026_vdm.txt
"CONSULTEZ LES DERNIERS ARRÊTÉS DE PÉRIL IMMINENT, DE MAIN LEVÉE ET DE RÉINTÉGRATION PARTIELLE DE LA VILLE DE MARSEILLE PAR ARRONDISSEMENT (ORDRE CHRONOLOGIQUE)",6ème arrondissement,20 place Notre-Dame du Mont : Arrêté du 03/12/2019 - Arrêté du 10/01/2020 - Arrêté modificatif du 07/02/2020   Arrêté de main levée du 08/01/2021,Arrêté modificatif du 07/02/2020,https://www.marseille.fr/sites/default/files/contenu/logement/Arretes-peril/pgi_modif_20-place-notre-dame-du-mont-13006_2020_00317.pdf,20 place Notre-Dame du Mont,13006.0,True,
"CONSULTEZ LES DERNIERS ARRÊTÉS DE PÉRIL IMMINENT, DE MAIN LEVÉE ET DE RÉINTÉGRATION PARTIELLE DE LA VILLE DE MARSEILLE PAR ARRONDISSEMENT (ORDRE CHRONOLOGIQUE)",6ème arrondissement,20 place Notre-Dame du Mont : Arrêté du 03/12/2019 - Arrêté du 10/01/2020 - Arrêté modificatif du 07/02/2020   Arrêté de main levée du 08/01/2021, Arrêté de main levée du 08/01/2021,https://www.marseille.fr/sites/default/files/contenu/logement/Mains_Levees/20-place-notre-dame-du-mont-13006_ml_2021_00056.pdf,20 place Notre-Dame du Mont,13006.0,True,20-place-notre-dame-du-mont-13006_ml_2021_00056.txt
"CONSULTEZ LES DERNIERS ARRÊTÉS DE PÉRIL IMMINENT, DE MAIN LEVÉE ET DE RÉINTÉGRATION PARTIELLE DE LA VILLE DE MARSEILLE PAR ARRONDISSEMENT (ORDRE CHRONOLOGIQUE)",6ème arrondissement,215 rue Rome : Main Levée du 04/12/2019,Main Levée du 04/12/2019,https://www.marseille.fr/sites/default/files/contenu/logement/Mains_Levees/ml_215-rue-de-rome-13006_2019_03949_vdm.pdf,215 rue Rome,13006.0,False,ml_215-rue-de-rome-13006_2019_03949_vdm.txt
"CONSULTEZ LES DERNIERS ARRÊTÉS DE PÉRIL IMMINENT, DE MAIN LEVÉE ET DE RÉINTÉGRATION PARTIELLE DE LA VILLE DE MARSEILLE PAR ARRONDISSEMENT (ORDRE CHRONOLOGIQUE)",6ème arrondissement,99 rue Tilsit : Arrêté de péril du 04/12/2019 - Arrêté modificatif du 16/09/2020 - Main levée du 02/03/21,Arrêté de péril du 04/12/2019,https://www.marseille.fr/sites/default/files/contenu/logement/Arretes-peril/pgi_99-rue-de-tilsit-13006_2019_03951_vdm.pdf,99 rue Tilsit,13006.0,False,pgi_99-rue-de-tilsit-13006_2019_03951_vdm.txt
"CONSULTEZ LES DERNIERS ARRÊTÉS DE PÉRIL IMMINENT, DE MAIN LEVÉE ET DE RÉINTÉGRATION PARTIELLE DE LA VILLE DE MARSEILLE PAR ARRONDISSEMENT (ORDRE CHRONOLOGIQUE)",6ème arrondissement,99 rue Tilsit : Arrêté de péril du 04/12/2019 - Arrêté modificatif du 16/09/2020 - Main levée du 02/03/21,Arrêté modificatif du 16/09/2020,https://www.marseille.fr/sites/default/files/contenu/logement/Arretes-peril/pi_99-rue-de-tilsit-13006_modif_2020_02038_vdm.pdf,99 rue Tilsit,13006.0,True,pi_99-rue-de-tilsit-13006_modif_2020_02038_vdm.txt
"CONSULTEZ LES DERNIERS ARRÊTÉS DE PÉRIL IMMINENT, DE MAIN LEVÉE ET DE RÉINTÉGRATION PARTIELLE DE LA VILLE DE MARSEILLE PAR ARRONDISSEMENT (ORDRE CHRONOLOGIQUE)",6ème arrondissement,99 rue Tilsit : Arrêté de péril du 04/12/2019 - Arrêté modificatif du 16/09/2020 - Main levée du 02/03/21,Main levée du 02/03/21,https://www.marseille.fr/sites/default/files/contenu/logement/Mains_Levees/ml-99-rue-de-tilsit-13006_2021_00629.pdf,99 rue Tilsit,13006.0,True,ml-99-rue-de-tilsit-13006_2021_00629.txt
"CONSULTEZ LES DERNIERS ARRÊTÉS DE PÉRIL IMMINENT, DE MAIN LEVÉE ET DE RÉINTÉGRATION PARTIELLE DE LA VILLE DE MARSEILLE PAR ARRONDISSEMENT (ORDRE CHRONOLOGIQUE)",6ème arrondissement,19 rue d'Italie : Arrêté du 10/12/2019 - Arrêté modificatif du 03/01/2020,Arrêté du 10/12/2019,https://www.marseille.fr/sites/default/files/contenu/logement/Arretes-peril/ppm_19-rue-d-italie-13006_2019_04289_vdm.pdf,19 rue d'Italie,13006.0,True,ppm_19-rue-d-italie-13006_2019_04289_vdm.txt
"CONSULTEZ LES DERNIERS ARRÊTÉS DE PÉRIL IMMINENT, DE MAIN LEVÉE ET DE RÉINTÉGRATION PARTIELLE DE LA VILLE DE MARSEILLE PAR ARRONDISSEMENT (ORDRE CHRONOLOGIQUE)",6ème arrondissement,19 rue d'Italie : Arrêté du 10/12/2019 - Arrêté modificatif du 03/01/2020,Arrêté modificatif du 03/01/2020,https://www.marseille.fr/sites/default/files/contenu/logement/Arretes-peril/pgi_19-rue-d-italie-13006_2019_04451_vdm.pdf,19 rue d'Italie,13006.0,False,pgi_19-rue-d-italie-13006_2019_04451_vdm.txt
"CONSULTEZ LES DERNIERS ARRÊTÉS DE PÉRIL IMMINENT, DE MAIN LEVÉE ET DE RÉINTÉGRATION PARTIELLE DE LA VILLE DE MARSEILLE PAR ARRONDISSEMENT (ORDRE CHRONOLOGIQUE)",6ème arrondissement,41 rue des Bons Enfants : Arrêté de péril du 03/01/2020 - Main levée du 25/09/2020,Arrêté de péril du 03/01/2020,https://www.marseille.fr/sites/default/files/contenu/logement/Arretes-peril/pgi_41-rue-des-bons-enfants-13006_2019_04461_vdm.pdf,41 rue des Bons Enfants,13006.0,False,pgi_41-rue-des-bons-enfants-13006_2019_04461_vdm.txt
"CONSULTEZ LES DERNIERS ARRÊTÉS DE PÉRIL IMMINENT, DE MAIN LEVÉE ET DE RÉINTÉGRATION PARTIELLE DE LA VILLE DE MARSEILLE PAR ARRONDISSEMENT (ORDRE CHRONOLOGIQUE)",6ème arrondissement,41 rue des Bons Enfants : Arrêté de péril du 03/01/2020 - Main levée du 25/09/2020,Main levée du 25/09/2020,https://www.marseille.fr/sites/default/files/contenu/logement/Mains_Levees/ml_41-rue-des-bons-enfants-13006_2020_02245_vdm.pdf,41 rue des Bons Enfants,13006.0,True,ml_41-rue-des-bons-enfants-13006_2020_02245_vdm.txt
"CONSULTEZ LES DERNIERS ARRÊTÉS DE PÉRIL IMMINENT, DE MAIN LEVÉE ET DE RÉINTÉGRATION PARTIELLE DE LA VILLE DE MARSEILLE PAR ARRONDISSEMENT (ORDRE CHRONOLOGIQUE)",6ème arrondissement,28 rue des Trois Rois : Arrêté de péril du 03/02/2020 - Arrêté de péril ordinaire du 24/09  Arrêté de main levée du 19/11/2020,Arrêté de péril du 03/02/2020,https://www.marseille.fr/sites/default/files/contenu/logement/Arretes-peril/pgi_28-rue-des-trois-rois-13006_2020_00270_vdm.pdf,28 rue des Trois Rois,13006.0,False,pgi_28-rue-des-trois-rois-13006_2020_00270_vdm.txt
"CONSULTEZ LES DERNIERS ARRÊTÉS DE PÉRIL IMMINENT, DE MAIN LEVÉE ET DE RÉINTÉGRATION PARTIELLE DE LA VILLE DE MARSEILLE PAR ARRONDISSEMENT (ORDRE CHRONOLOGIQUE)",6ème arrondissement,28 rue des Trois Rois : Arrêté de péril du 03/02/2020 - Arrêté de péril ordinaire du 24/09  Arrêté de main levée du 19/11/2020,Arrêté de péril ordinaire du 24/09,https://www.marseille.fr/sites/default/files/contenu/logement/Arretes-peril/po_28-rue-des-trois-rois-13006_2020_02117_vdm.pdf,28 rue des Trois Rois,13006.0,True,po_28-rue-des-trois-rois-13006_2020_02117_vdm.txt
"CONSULTEZ LES DERNIERS ARRÊTÉS DE PÉRIL IMMINENT, DE MAIN LEVÉE ET DE RÉINTÉGRATION PARTIELLE DE LA VILLE DE MARSEILLE PAR ARRONDISSEMENT (ORDRE CHRONOLOGIQUE)",6ème arrondissement,28 rue des Trois Rois : Arrêté de péril du 03/02/2020 - Arrêté de péril ordinaire du 24/09  Arrêté de main levée du 19/11/2020,Arrêté de main levée du 19/11/2020,https://www.marseille.fr/sites/default/files/contenu/logement/Arretes-peril/28-rue-des-trois-rois-13006_po-2020_02738.pdf,28 rue des Trois Rois,13006.0,True,28-rue-des-trois-rois-13006_po-2020_02738.txt
"CONSULTEZ LES DERNIERS ARRÊTÉS DE PÉRIL IMMINENT, DE MAIN LEVÉE ET DE RÉINTÉGRATION PARTIELLE DE LA VILLE DE MARSEILLE PAR ARRONDISSEMENT (ORDRE CHRONOLOGIQUE)",6ème arrondissement,15 rue Pastoret : Arrêté de péril Grave et imminent - Arrêté de péril ordinaire du 20/10/2020,Arrêté de péril Grave et imminent,https://www.marseille.fr/sites/default/files/contenu/logement/Arretes-peril/pgi_15-rue-pastoret-13006_2020_00283_vdm.pdf,15 rue Pastoret,13006.0,True,
"CONSULTEZ LES DERNIERS ARRÊTÉS DE PÉRIL IMMINENT, DE MAIN LEVÉE ET DE RÉINTÉGRATION PARTIELLE DE LA VILLE DE MARSEILLE PAR ARRONDISSEMENT (ORDRE CHRONOLOGIQUE)",6ème arrondissement,15 rue Pastoret : Arrêté de péril Grave et imminent - Arrêté de péril ordinaire du 20/10/2020,Arrêté de péril ordinaire du 20/10/2020,https://www.marseille.fr/sites/default/files/contenu/logement/Arretes-peril/po_15-rue-pastoret-13006_2020_02466_vdm.pdf,15 rue Pastoret,13006.0,True,po_15-rue-pastoret-13006_2020_02466_vdm.txt
"CONSULTEZ LES DERNIERS ARRÊTÉS DE PÉRIL IMMINENT, DE MAIN LEVÉE ET DE RÉINTÉGRATION PARTIELLE DE LA VILLE DE MARSEILLE PAR ARRONDISSEMENT (ORDRE CHRONOLOGIQUE)",6ème arrondissement,118 cours Lieutaud,118 cours Lieutaud,https://www.marseille.fr/sites/default/files/contenu/logement/Arretes-peril/118-cours-lieutaud-13006_2020_00696.pdf,118 cours Lieutaud,13006.0,False,118-cours-lieutaud-13006_2020_00696.txt
"CONSULTEZ LES DERNIERS ARRÊTÉS DE PÉRIL IMMINENT, DE MAIN LEVÉE ET DE RÉINTÉGRATION PARTIELLE DE LA VILLE DE MARSEILLE PAR ARRONDISSEMENT (ORDRE CHRONOLOGIQUE)",6ème arrondissement,90 rue Edmond Rostand : Arrêté de péril non imminent du 13/08/2018 - Main Levée de péril PNI du 28/02/2020 - Arrêté de péril grave et imminent du 07/05/2020,Main Levée de péril PNI du 28/02/2020,https://www.marseille.fr/sites/default/files/contenu/logement/Mains_Levees/ml_90-rue-edmond-rostand-13006_2020_00604_vdm.pdf,90 rue Edmond Rostand,13006.0,False,ml_90-rue-edmond-rostand-13006_2020_00604_vdm.txt
"CONSULTEZ LES DERNIERS ARRÊTÉS DE PÉRIL IMMINENT, DE MAIN LEVÉE ET DE RÉINTÉGRATION PARTIELLE DE LA VILLE DE MARSEILLE PAR ARRONDISSEMENT (ORDRE CHRONOLOGIQUE)",6ème arrondissement,90 rue Edmond Rostand : Arrêté de péril non imminent du 13/08/2018 - Main Levée de péril PNI du 28/02/2020 - Arrêté de péril grave et imminent du 07/05/2020,Arrêté de péril grave et imminent du 07/05/2020,https://www.marseille.fr/sites/default/files/contenu/logement/Arretes-peril/pgi_2020_00806_vdm.pdf,90 rue Edmond Rostand,13006.0,False,pgi_2020_00806_vdm.txt
"CONSULTEZ LES DERNIERS ARRÊTÉS DE PÉRIL IMMINENT, DE MAIN LEVÉE ET DE RÉINTÉGRATION PARTIELLE DE LA VILLE DE MARSEILLE PAR ARRONDISSEMENT (ORDRE CHRONOLOGIQUE)",6ème arrondissement,24 place ND-du-Mont : Arrêté de péril du 19/02/2020 - Main Levée du 30/04/2020,Main Levée du 30/04/2020,https://www.marseille.fr/sites/default/files/contenu/logement/Mains_Levees/ml_24-place-nd-du-mont-13006_2020_00817_vdm.pdf,24 place ND-du-Mont,13006.0,False,ml_24-place-nd-du-mont-13006_2020_00817_vdm.txt
"CONSULTEZ LES DERNIERS ARRÊTÉS DE PÉRIL IMMINENT, DE MAIN LEVÉE ET DE RÉINTÉGRATION PARTIELLE DE LA VILLE DE MARSEILLE PAR ARRONDISSEMENT (ORDRE CHRONOLOGIQUE)",6ème arrondissement,49 boulevard Baille : Arrêté de péril à dire d'expert du 05/05/2020 - Arrêté du 05/05/2020 - Arrêté du 26/10/2020,Arrêté de péril à dire d'expert du 05/05/2020,https://www.marseille.fr/sites/default/files/contenu/logement/Arretes-peril/pgi-ade_49-blv-baille-13006_2020_00801_vdm.pdf,49 boulevard Baille,13006.0,False,pgi-ade_49-blv-baille-13006_2020_00801_vdm.txt
"CONSULTEZ LES DERNIERS ARRÊTÉS DE PÉRIL IMMINENT, DE MAIN LEVÉE ET DE RÉINTÉGRATION PARTIELLE DE LA VILLE DE MARSEILLE PAR ARRONDISSEMENT (ORDRE CHRONOLOGIQUE)",6ème arrondissement,49 boulevard Baille : Arrêté de péril à dire d'expert du 05/05/2020 - Arrêté du 05/05/2020 - Arrêté du 26/10/2020,Arrêté du 05/05/2020,https://www.marseille.fr/sites/default/files/contenu/logement/Arretes-peril/pgi_49-boulevard-baille-13006_2020_00800_vdm.pdf,49 boulevard Baille,13006.0,False,pgi_49-boulevard-baille-13006_2020_00800_vdm.txt
"CONSULTEZ LES DERNIERS ARRÊTÉS DE PÉRIL IMMINENT, DE MAIN LEVÉE ET DE RÉINTÉGRATION PARTIELLE DE LA VILLE DE MARSEILLE PAR ARRONDISSEMENT (ORDRE CHRONOLOGIQUE)",6ème arrondissement,49 boulevard Baille : Arrêté de péril à dire d'expert du 05/05/2020 - Arrêté du 05/05/2020 - Arrêté du 26/10/2020,Arrêté du 26/10/2020,https://www.marseille.fr/sites/default/files/contenu/logement/Arretes-peril/po-49-bd-baille-13006_2020_02528.pdf,49 boulevard Baille,13006.0,True,po-49-bd-baille-13006_2020_02528.txt
"CONSULTEZ LES DERNIERS ARRÊTÉS DE PÉRIL IMMINENT, DE MAIN LEVÉE ET DE RÉINTÉGRATION PARTIELLE DE LA VILLE DE MARSEILLE PAR ARRONDISSEMENT (ORDRE CHRONOLOGIQUE)",6ème arrondissement,7 rue des Trois Rois : Arrêté de péril grave et imminent du 03/02/2020 - Arrêté de péril ordinaire du 24/09/2020,Arrêté de péril grave et imminent du 03/02/2020,https://www.marseille.fr/sites/default/files/contenu/logement/Arretes-peril/pgi_7-rue-des-trois-rois-13006_2020_00814_vdm.pdf,7 rue des Trois Rois,13006.0,False,pgi_7-rue-des-trois-rois-13006_2020_00814_vdm.txt
"CONSULTEZ LES DERNIERS ARRÊTÉS DE PÉRIL IMMINENT, DE MAIN LEVÉE ET DE RÉINTÉGRATION PARTIELLE DE LA VILLE DE MARSEILLE PAR ARRONDISSEMENT (ORDRE CHRONOLOGIQUE)",6ème arrondissement,7 rue des Trois Rois : Arrêté de péril grave et imminent du 03/02/2020 - Arrêté de péril ordinaire du 24/09/2020,Arrêté de péril ordinaire du 24/09/2020,https://www.marseille.fr/sites/default/files/contenu/logement/Arretes-peril/po_7-rue-des-trois-rois-13006_2020_02149_vdm.pdf,7 rue des Trois Rois,13006.0,True,po_7-rue-des-trois-rois-13006_2020_02149_vdm.txt
"CONSULTEZ LES DERNIERS ARRÊTÉS DE PÉRIL IMMINENT, DE MAIN LEVÉE ET DE RÉINTÉGRATION PARTIELLE DE LA VILLE DE MARSEILLE PAR ARRONDISSEMENT (ORDRE CHRONOLOGIQUE)",6ème arrondissement,6 rue Crudère (immeuble sur rue),6 rue Crudère ,https://www.marseille.fr/sites/default/files/contenu/logement/Sinistres/8-rue-crudere-13006_2020_01837.pdf,6 rue Crudère (immeuble sur rue),13006.0,False,8-rue-crudere-13006_2020_01837.txt
"CONSULTEZ LES DERNIERS ARRÊTÉS DE PÉRIL IMMINENT, DE MAIN LEVÉE ET DE RÉINTÉGRATION PARTIELLE DE LA VILLE DE MARSEILLE PAR ARRONDISSEMENT (ORDRE CHRONOLOGIQUE)",6ème arrondissement,6 rue Crudère (fond de cour),6 rue Crudère,https://www.marseille.fr/sites/default/files/contenu/logement/Sinistres/6-rue-crudere-fond-de-cour-13006_2020_01838.pdf,6 rue Crudère (fond de cour),13006.0,True,6-rue-crudere-fond-de-cour-13006_2020_01838.txt
"CONSULTEZ LES DERNIERS ARRÊTÉS DE PÉRIL IMMINENT, DE MAIN LEVÉE ET DE RÉINTÉGRATION PARTIELLE DE LA VILLE DE MARSEILLE PAR ARRONDISSEMENT (ORDRE CHRONOLOGIQUE)",6ème arrondissement,7 boulevard Louis Salvator : Main levée du 16/09/2020,Main levée du 16/09/2020,https://www.marseille.fr/sites/default/files/contenu/logement/Mains_Levees/ml_7-boulevard-louis-salvator-13006_2020_02039_vdm.pdf,7 boulevard Louis Salvator,13006.0,True,ml_7-boulevard-louis-salvator-13006_2020_02039_vdm.txt
"CONSULTEZ LES DERNIERS ARRÊTÉS DE PÉRIL IMMINENT, DE MAIN LEVÉE ET DE RÉINTÉGRATION PARTIELLE DE LA VILLE DE MARSEILLE PAR ARRONDISSEMENT (ORDRE CHRONOLOGIQUE)",6ème arrondissement,10 rue des Vignerons : Main levée du 25/09/2020,Main levée du 25/09/2020,https://www.marseille.fr/sites/default/files/contenu/logement/Mains_Levees/ml_10-rue-des-vignerons-13006_2020_02229_vdm.pdf,10 rue des Vignerons,13006.0,True,ml_10-rue-des-vignerons-13006_2020_02229_vdm.txt
"CONSULTEZ LES DERNIERS ARRÊTÉS DE PÉRIL IMMINENT, DE MAIN LEVÉE ET DE RÉINTÉGRATION PARTIELLE DE LA VILLE DE MARSEILLE PAR ARRONDISSEMENT (ORDRE CHRONOLOGIQUE)",6ème arrondissement,34 rue Falque,34 rue Falque,https://www.marseille.fr/sites/default/files/contenu/logement/Arretes-peril/34-rue-falque_mlpi_2020_02312.pdf,34 rue Falque,13006.0,True,34-rue-falque_mlpi_2020_02312.txt
"CONSULTEZ LES DERNIERS ARRÊTÉS DE PÉRIL IMMINENT, DE MAIN LEVÉE ET DE RÉINTÉGRATION PARTIELLE DE LA VILLE DE MARSEILLE PAR ARRONDISSEMENT (ORDRE CHRONOLOGIQUE)",6ème arrondissement,35 rue de Lodi,35 rue de Lodi,https://www.marseille.fr/sites/default/files/contenu/logement/Arretes-peril/35-rue-de-lodi-13006_po_2020_02226.pdf,35 rue de Lodi,13006.0,True,35-rue-de-lodi-13006_po_2020_02226.txt
"CONSULTEZ LES DERNIERS ARRÊTÉS DE PÉRIL IMMINENT, DE MAIN LEVÉE ET DE RÉINTÉGRATION PARTIELLE DE LA VILLE DE MARSEILLE PAR ARRONDISSEMENT (ORDRE CHRONOLOGIQUE)",6ème arrondissement,31 rue Nau,31 rue Nau,https://www.marseille.fr/sites/default/files/contenu/logement/Arretes-peril/po_31-rue-nau-13006_2020_02829_vdm.pdf,31 rue Nau,13006.0,True,po_31-rue-nau-13006_2020_02829_vdm.txt
"CONSULTEZ LES DERNIERS ARRÊTÉS DE PÉRIL IMMINENT, DE MAIN LEVÉE ET DE RÉINTÉGRATION PARTIELLE DE LA VILLE DE MARSEILLE PAR ARRONDISSEMENT (ORDRE CHRONOLOGIQUE)",6ème arrondissement,56 rue Sylvabelle : Arrêté de mise en sécurité du 13/01/2021, Arrêté de mise en sécurité du 13/01/2021,https://www.marseille.fr/sites/default/files/contenu/logement/Arretes-peril/msi-56-rue-syvabelle-13006-n-2021_00132.pdf,56 rue Sylvabelle,13006.0,True,msi-56-rue-syvabelle-13006-n-2021_00132.txt
"CONSULTEZ LES DERNIERS ARRÊTÉS DE PÉRIL IMMINENT, DE MAIN LEVÉE ET DE RÉINTÉGRATION PARTIELLE DE LA VILLE DE MARSEILLE PAR ARRONDISSEMENT (ORDRE CHRONOLOGIQUE)",6ème arrondissement,47 rue Docteur François Morucci :  Arrêté de mise en sécurité urgente du 11/02/2021  Arrêté de main levée du 03/03/2021,  Arrêté de mise en sécurité urgente du 11/02/2021,https://www.marseille.fr/sites/default/files/contenu/logement/Arretes-peril/47-rue-docteur-francois-morucci-13006_msu_2021_00477-du-10-02-21.pdf,47 rue Docteur François Morucci,13006.0,True,47-rue-docteur-francois-morucci-13006_msu_2021_00477-du-10-02-21.txt
"CONSULTEZ LES DERNIERS ARRÊTÉS DE PÉRIL IMMINENT, DE MAIN LEVÉE ET DE RÉINTÉGRATION PARTIELLE DE LA VILLE DE MARSEILLE PAR ARRONDISSEMENT (ORDRE CHRONOLOGIQUE)",6ème arrondissement,47 rue Docteur François Morucci :  Arrêté de mise en sécurité urgente du 11/02/2021  Arrêté de main levée du 03/03/2021,Arrêté de main levée du 03/03/2021,https://www.marseille.fr/sites/default/files/contenu/logement/Arretes-peril/47-rue-docteur-francois-morucci-13006_ml_2021_00696_03-mars-2021.pdf,47 rue Docteur François Morucci,13006.0,True,47-rue-docteur-francois-morucci-13006_ml_2021_00696_03-mars-2021.txt
"CONSULTEZ LES DERNIERS ARRÊTÉS DE PÉRIL IMMINENT, DE MAIN LEVÉE ET DE RÉINTÉGRATION PARTIELLE DE LA VILLE DE MARSEILLE PAR ARRONDISSEMENT (ORDRE CHRONOLOGIQUE)",7ème arrondissement,2 chemin du Pont : Arrêté de péril du 14/11/2018 - Main levée du 15/05/2019,Arrêté de péril du 14/11/2018,https://www.marseille.fr/sites/default/files/contenu/logement/Arretes-peril/2-ch-du-pont-pi_2018_02924-edited-2.pdf,2 chemin du Pont,13007.0,False,2-ch-du-pont-pi_2018_02924-edited-2.txt
"CONSULTEZ LES DERNIERS ARRÊTÉS DE PÉRIL IMMINENT, DE MAIN LEVÉE ET DE RÉINTÉGRATION PARTIELLE DE LA VILLE DE MARSEILLE PAR ARRONDISSEMENT (ORDRE CHRONOLOGIQUE)",7ème arrondissement,2 chemin du Pont : Arrêté de péril du 14/11/2018 - Main levée du 15/05/2019,Main levée du 15/05/2019,https://www.marseille.fr/sites/default/files/contenu/logement/Mains_Levees/ml_2_chemin_du_pont-13007_pgi_2019_01557.pdf,2 chemin du Pont,13007.0,False,ml_2_chemin_du_pont-13007_pgi_2019_01557.txt
"CONSULTEZ LES DERNIERS ARRÊTÉS DE PÉRIL IMMINENT, DE MAIN LEVÉE ET DE RÉINTÉGRATION PARTIELLE DE LA VILLE DE MARSEILLE PAR ARRONDISSEMENT (ORDRE CHRONOLOGIQUE)",7ème arrondissement,4 chemin du Pont : Main levée du 15/05/2019,Main levée du 15/05/2019,https://www.marseille.fr/sites/default/files/contenu/logement/Mains_Levees/ml_4-ch-du-pont-13007_2019_01600.pdf,4 chemin du Pont,13007.0,False,ml_4-ch-du-pont-13007_2019_01600.txt
"CONSULTEZ LES DERNIERS ARRÊTÉS DE PÉRIL IMMINENT, DE MAIN LEVÉE ET DE RÉINTÉGRATION PARTIELLE DE LA VILLE DE MARSEILLE PAR ARRONDISSEMENT (ORDRE CHRONOLOGIQUE)",7ème arrondissement,39/41 rue d'Endoume : Arrêté de péril du 12/12/2018 - Main levée du 19/08/2019,Arrêté de péril du 12/12/2018,https://www.marseille.fr/sites/default/files/contenu/logement/Arretes-peril/39-41-rue-d-endoume-13007_2018_03299.pdf,39/41 rue d'Endoume,13007.0,False,39-41-rue-d-endoume-13007_2018_03299.txt
"CONSULTEZ LES DERNIERS ARRÊTÉS DE PÉRIL IMMINENT, DE MAIN LEVÉE ET DE RÉINTÉGRATION PARTIELLE DE LA VILLE DE MARSEILLE PAR ARRONDISSEMENT (ORDRE CHRONOLOGIQUE)",7ème arrondissement,39/41 rue d'Endoume : Arrêté de péril du 12/12/2018 - Main levée du 19/08/2019,Main levée du 19/08/2019,https://www.marseille.fr/sites/default/files/contenu/logement/Mains_Levees/ml_39-41_rue-d-endoume-13007_2019_02918_vdm.pdf,39/41 rue d'Endoume,13007.0,False,ml_39-41_rue-d-endoume-13007_2019_02918_vdm.txt
"CONSULTEZ LES DERNIERS ARRÊTÉS DE PÉRIL IMMINENT, DE MAIN LEVÉE ET DE RÉINTÉGRATION PARTIELLE DE LA VILLE DE MARSEILLE PAR ARRONDISSEMENT (ORDRE CHRONOLOGIQUE)",7ème arrondissement,41 rue d'Endoume : Arrêté du 13/12/2018 - Main levée partielle du 30/08/2019 - Main levée du 11/02/2020,Arrêté du 13/12/2018,https://www.marseille.fr/sites/default/files/contenu/logement/Arretes-peril/41-rue-d-endoume-13007_2018_03313.pdf,41 rue d'Endoume,13007.0,False,41-rue-d-endoume-13007_2018_03313.txt
"CONSULTEZ LES DERNIERS ARRÊTÉS DE PÉRIL IMMINENT, DE MAIN LEVÉE ET DE RÉINTÉGRATION PARTIELLE DE LA VILLE DE MARSEILLE PAR ARRONDISSEMENT (ORDRE CHRONOLOGIQUE)",7ème arrondissement,41 rue d'Endoume : Arrêté du 13/12/2018 - Main levée partielle du 30/08/2019 - Main levée du 11/02/2020,Main levée partielle du 30/08/2019,https://www.marseille.fr/sites/default/files/contenu/logement/Mains_Levees/mlp_41-rue-d-endoume-13007_2019_02917_vdm.pdf,41 rue d'Endoume,13007.0,False,mlp_41-rue-d-endoume-13007_2019_02917_vdm.txt
"CONSULTEZ LES DERNIERS ARRÊTÉS DE PÉRIL IMMINENT, DE MAIN LEVÉE ET DE RÉINTÉGRATION PARTIELLE DE LA VILLE DE MARSEILLE PAR ARRONDISSEMENT (ORDRE CHRONOLOGIQUE)",7ème arrondissement,41 rue d'Endoume : Arrêté du 13/12/2018 - Main levée partielle du 30/08/2019 - Main levée du 11/02/2020,Main levée du 11/02/2020,https://www.marseille.fr/sites/default/files/contenu/logement/Mains_Levees/ml_41-rue-d-endoume-13007_2020_00378_vdm.pdf,41 rue d'Endoume,13007.0,True,
