classe,arrondissement,item,nom_doc,url,adresse,code_postal,ville,doc_grp_idx,doc_grp_rel_idx,adrs,latitude,longitude,result_label,result_score,result_type,result_id,result_housenumber,result_name,result_street,result_postcode,result_city,result_citycode,result_district,erreurs,nom_txt,nom_pdf,err_missing_pdf,err_bad_url,err_missing_txt,err_bad_pdf,err_date,err_adresse,err_pathologies
"Arrêtés de péril imminent, de Main Levée et de Réintégration partielle",1er arrondissement,79 rue d'Aubagne,79 rue d'Aubagne,https://www.marseille.fr/sites/default/files/contenu/logement/Arretes-peril/79-rue-d-aubagne-13001_2018_03310.pdf,79 rue d'Aubagne,13001.0,Marseille,18,0,79 rue d'Aubagne,43.29381,5.381571,79 Rue d’Aubagne 13001 Marseille,0.97,housenumber,13201_0576_00079,79,Rue d’Aubagne,,13001,Marseille,13201,Marseille 1er Arrondissement,False,79-rue-d-aubagne-13001_2018_03310.txt,79-rue-d-aubagne-13001_2018_03310.pdf,False,False,False,False,False,False,False
"Arrêtés de péril imminent, de Main Levée et de Réintégration partielle",1er arrondissement,81 rue d'Aubagne,81 rue d'Aubagne,https://www.marseille.fr/sites/default/files/contenu/logement/Arretes-peril/81-rue-d-aubagne-13001_2018_03308.pdf,81 rue d'Aubagne,13001.0,Marseille,19,0,81 rue d'Aubagne,43.293779,5.381611,81 Rue d’Aubagne 13001 Marseille,0.97,housenumber,13201_0576_00081,81,Rue d’Aubagne,,13001,Marseille,13201,Marseille 1er Arrondissement,False,81-rue-d-aubagne-13001_2018_03308.txt,81-rue-d-aubagne-13001_2018_03308.pdf,False,False,False,False,False,False,False
"Arrêtés de péril imminent, de Main Levée et de Réintégration partielle",1er arrondissement,83 rue d'Aubagne,83 rue d'Aubagne,https://www.marseille.fr/sites/default/files/contenu/logement/Arretes-peril/83-rue-d-aubagne-13001_2018_03309.pdf,83 rue d'Aubagne,13001.0,Marseille,20,0,83 rue d'Aubagne,43.293743,5.381657,83 Rue d’Aubagne 13001 Marseille,0.97,housenumber,13201_0576_00083,83,Rue d’Aubagne,,13001,Marseille,13201,Marseille 1er Arrondissement,False,83-rue-d-aubagne-13001_2018_03309.txt,83-rue-d-aubagne-13001_2018_03309.pdf,False,False,False,False,False,False,False
"Arrêtés de péril imminent, de Main Levée et de Réintégration partielle",1er arrondissement,12 rue Chateauredon : Arrêté de péril du 14/12/2018 - Main Levée partielle du 20/02/2019 - Interdiction d'occuper du 29/11/2019 - Arrêté modificatif du 17/01/2020,Arrêté de péril du 14/12/2018,https://www.marseille.fr/sites/default/files/contenu/logement/Arretes-peril/12-RUE-CHATEAUREDON-13001_2018-03349.pdf,12 rue Chateauredon,13001.0,Marseille,21,0,12 rue Chateauredon,43.294892,5.381022,12 Rue Chateauredon 13001 Marseille,0.97,housenumber,13201_2177_00012,12,Rue Chateauredon,,13001,Marseille,13201,Marseille 1er Arrondissement,False,12-RUE-CHATEAUREDON-13001_2018-03349.txt,12-RUE-CHATEAUREDON-13001_2018-03349.pdf,False,False,False,False,False,False,False
"Arrêtés de péril imminent, de Main Levée et de Réintégration partielle",1er arrondissement,12 rue Chateauredon : Arrêté de péril du 14/12/2018 - Main Levée partielle du 20/02/2019 - Interdiction d'occuper du 29/11/2019 - Arrêté modificatif du 17/01/2020,Main Levée partielle du 20/02/2019,https://www.marseille.fr/sites/default/files/contenu/logement/Mains_Levees/12-RUE-CHATEAUREDON-13001_ML_PARTIELLE_2019_00604.pdf,12 rue Chateauredon,13001.0,Marseille,21,1,12 rue Chateauredon,43.294892,5.381022,12 Rue Chateauredon 13001 Marseille,0.97,housenumber,13201_2177_00012,12,Rue Chateauredon,,13001,Marseille,13201,Marseille 1er Arrondissement,False,12-RUE-CHATEAUREDON-13001_ML_PARTIELLE_2019_00604.txt,12-RUE-CHATEAUREDON-13001_ML_PARTIELLE_2019_00604.pdf,False,False,False,False,False,False,False
"Arrêtés de péril imminent, de Main Levée et de Réintégration partielle",1er arrondissement,12 rue Chateauredon : Arrêté de péril du 14/12/2018 - Main Levée partielle du 20/02/2019 - Interdiction d'occuper du 29/11/2019 - Arrêté modificatif du 17/01/2020,Interdiction d'occuper du 29/11/2019,https://www.marseille.fr/sites/default/files/contenu/logement/Arretes-peril/ppm_12-rue-chateauredon-13001_2019_04097_vdm.pdf,12 rue Chateauredon,13001.0,Marseille,21,2,12 rue Chateauredon,43.294892,5.381022,12 Rue Chateauredon 13001 Marseille,0.97,housenumber,13201_2177_00012,12,Rue Chateauredon,,13001,Marseille,13201,Marseille 1er Arrondissement,False,ppm_12-rue-chateauredon-13001_2019_04097_vdm.txt,ppm_12-rue-chateauredon-13001_2019_04097_vdm.pdf,False,False,False,False,False,False,True
"Arrêtés de péril imminent, de Main Levée et de Réintégration partielle",1er arrondissement,12 rue Chateauredon : Arrêté de péril du 14/12/2018 - Main Levée partielle du 20/02/2019 - Interdiction d'occuper du 29/11/2019 - Arrêté modificatif du 17/01/2020,Arrêté modificatif du 17/01/2020,https://www.marseille.fr/sites/default/files/contenu/logement/Arretes-peril/12-rue-chateauredon-13001_2020-01-13_pgi_modif_00053.pdf,12 rue Chateauredon,13001.0,Marseille,21,3,12 rue Chateauredon,43.294892,5.381022,12 Rue Chateauredon 13001 Marseille,0.97,housenumber,13201_2177_00012,12,Rue Chateauredon,,13001,Marseille,13201,Marseille 1er Arrondissement,False,12-rue-chateauredon-13001_2020-01-13_pgi_modif_00053.txt,12-rue-chateauredon-13001_2020-01-13_pgi_modif_00053.pdf,False,False,False,False,False,False,False
Arrêtés d'interdiction d'occuper,1er arrondissement,12 rue Chateauredon - 13001 : Interdiction d'occuper du 29/11/2019 (remplacé par un arrêté de péril),Interdiction d'occuper du 29/11/2019 (remplacé par un arrêté de péril),https://www.marseille.fr/sites/default/files/contenu/logement/Arretes-peril/ppm_12-rue-chateauredon-13001_2019_04097_vdm.pdf,12 rue Chateauredon,13001.0,Marseille,558,0,12 rue Chateauredon,43.294892,5.381022,12 Rue Chateauredon 13001 Marseille,0.97,housenumber,13201_2177_00012,12,Rue Chateauredon,,13001,Marseille,13201,Marseille 1er Arrondissement,False,ppm_12-rue-chateauredon-13001_2019_04097_vdm.txt,ppm_12-rue-chateauredon-13001_2019_04097_vdm.pdf,False,False,False,False,False,False,False
"Arrêtés de péril imminent, de Main Levée et de Réintégration partielle",1er arrondissement,21 rue des Petites Maries : Arrêté de péril du 17/12/2018 - Main levée du 12/02/2019,Arrêté de péril du 17/12/2018,https://www.marseille.fr/sites/default/files/contenu/logement/Arretes-peril/21-RUE-DES-PETITES-MARIES-13001_2018_03366.pdf,21 rue des Petites Maries,13001.0,Marseille,22,0,21 rue des Petites Maries,43.30061,5.377448,21 Rue des Petites Maries 13001 Marseille,0.97,housenumber,13201_7051_00021,21,Rue des Petites Maries,,13001,Marseille,13201,Marseille 1er Arrondissement,False,21-RUE-DES-PETITES-MARIES-13001_2018_03366.txt,21-RUE-DES-PETITES-MARIES-13001_2018_03366.pdf,False,False,False,False,False,False,False
"Arrêtés de péril imminent, de Main Levée et de Réintégration partielle",1er arrondissement,21 rue des Petites Maries : Arrêté de péril du 17/12/2018 - Main levée du 12/02/2019,Main levée du 12/02/2019,https://www.marseille.fr/sites/default/files/contenu/logement/Mains_Levees/21-RUE-DES-PETITES-MARIES-13001_ML_2019_00499.pdf,21 rue des Petites Maries,13001.0,Marseille,22,1,21 rue des Petites Maries,43.30061,5.377448,21 Rue des Petites Maries 13001 Marseille,0.97,housenumber,13201_7051_00021,21,Rue des Petites Maries,,13001,Marseille,13201,Marseille 1er Arrondissement,False,21-RUE-DES-PETITES-MARIES-13001_ML_2019_00499.txt,21-RUE-DES-PETITES-MARIES-13001_ML_2019_00499.pdf,False,False,False,False,False,False,False
"Arrêtés de péril imminent, de Main Levée et de Réintégration partielle",1er arrondissement,15 rue Saint-Bazile : Arrêté de péril du 17/12/20108 - Main levée partielle du 24/01/2020,Arrêté de péril du 17/12/20108,https://www.marseille.fr/sites/default/files/contenu/logement/Arretes-peril/15-RUE-SAINT-BAZILE-13001_2018_03368.pdf,15 rue Saint-Bazile,13001.0,Marseille,23,0,15 rue Saint-Bazile,43.299552,5.384324,15 Rue Saint Bazile 13001 Marseille,0.97,housenumber,13201_8260_00015,15,Rue Saint Bazile,,13001,Marseille,13201,Marseille 1er Arrondissement,False,15-RUE-SAINT-BAZILE-13001_2018_03368.txt,15-RUE-SAINT-BAZILE-13001_2018_03368.pdf,False,False,False,False,False,False,False
"Arrêtés de péril imminent, de Main Levée et de Réintégration partielle",1er arrondissement,15 rue Saint-Bazile : Arrêté de péril du 17/12/20108 - Main levée partielle du 24/01/2020,Main levée partielle du 24/01/2020,https://www.marseille.fr/sites/default/files/contenu/logement/Mains_Levees/mlp_15-rue-saint-bazile-13001_pgi_2020_00184_vdm.pdf,15 rue Saint-Bazile,13001.0,Marseille,23,1,15 rue Saint-Bazile,43.299552,5.384324,15 Rue Saint Bazile 13001 Marseille,0.97,housenumber,13201_8260_00015,15,Rue Saint Bazile,,13001,Marseille,13201,Marseille 1er Arrondissement,False,mlp_15-rue-saint-bazile-13001_pgi_2020_00184_vdm.txt,mlp_15-rue-saint-bazile-13001_pgi_2020_00184_vdm.pdf,False,False,False,False,False,False,False
"Arrêtés de péril imminent, de Main Levée et de Réintégration partielle",1er arrondissement,38 rue du Tapis Vert : Arrêté de péril du 17/12/2018 - Main levée du 05/02/2019 – Arrêté de main levée du 16/03/2021,Arrêté de péril du 17/12/2018,https://www.marseille.fr/sites/default/files/contenu/logement/Arretes-peril/38-RUE-DU-TAPIS-VERT-13001_2018_03386.pdf,38 rue du Tapis Vert,13001.0,Marseille,24,0,38 rue du Tapis Vert,43.298513,5.378867,38 Rue Tapis Vert 13001 Marseille,0.89,housenumber,13201_8920_00038,38,Rue Tapis Vert,,13001,Marseille,13201,Marseille 1er Arrondissement,False,38-RUE-DU-TAPIS-VERT-13001_2018_03386.txt,38-RUE-DU-TAPIS-VERT-13001_2018_03386.pdf,False,False,False,False,False,False,False
"Arrêtés de péril imminent, de Main Levée et de Réintégration partielle",1er arrondissement,38 rue du Tapis Vert : Arrêté de péril du 17/12/2018 - Main levée du 05/02/2019 – Arrêté de main levée du 16/03/2021,Main levée du 05/02/2019,https://www.marseille.fr/sites/default/files/contenu/logement/Mains_Levees/38-RUE-DU-TAPIS-VERT-13001_ML_2019_00426.pdf,38 rue du Tapis Vert,13001.0,Marseille,24,1,38 rue du Tapis Vert,43.298513,5.378867,38 Rue Tapis Vert 13001 Marseille,0.89,housenumber,13201_8920_00038,38,Rue Tapis Vert,,13001,Marseille,13201,Marseille 1er Arrondissement,False,38-RUE-DU-TAPIS-VERT-13001_ML_2019_00426.txt,38-RUE-DU-TAPIS-VERT-13001_ML_2019_00426.pdf,False,False,False,False,False,False,False
"Arrêtés de péril imminent, de Main Levée et de Réintégration partielle",1er arrondissement,38 rue du Tapis Vert : Arrêté de péril du 17/12/2018 - Main levée du 05/02/2019 – Arrêté de main levée du 16/03/2021,Arrêté de main levée du 16/03/2021,https://www.marseille.fr/sites/default/files/contenu/logement/PDF_Concertations/38-rue-du-tapis-vert-13001_ml_2021_00773_16-mars-2021.pdf,38 rue du Tapis Vert,13001.0,Marseille,24,2,38 rue du Tapis Vert,43.298513,5.378867,38 Rue Tapis Vert 13001 Marseille,0.89,housenumber,13201_8920_00038,38,Rue Tapis Vert,,13001,Marseille,13201,Marseille 1er Arrondissement,False,38-rue-du-tapis-vert-13001_ml_2021_00773_16-mars-2021.txt,38-rue-du-tapis-vert-13001_ml_2021_00773_16-mars-2021.pdf,False,False,False,False,False,False,False
"Arrêtés de péril imminent, de Main Levée et de Réintégration partielle",1er arrondissement,38 rue du Tapis Vert : Arrêté de péril non imminent du 24/01/2020  – Main levée de péril du 16/03/2021,Arrêté de péril non imminent du 24/01/2020,https://www.marseille.fr/sites/default/files/contenu/logement/Arretes-peril/pni_38-rue-du-tapis-vert-13001_2020_00201_vdm.pdf,38 rue du Tapis Vert,13001.0,Marseille,24,3,38 rue du Tapis Vert,43.298513,5.378867,38 Rue Tapis Vert 13001 Marseille,0.89,housenumber,13201_8920_00038,38,Rue Tapis Vert,,13001,Marseille,13201,Marseille 1er Arrondissement,False,pni_38-rue-du-tapis-vert-13001_2020_00201_vdm.txt,pni_38-rue-du-tapis-vert-13001_2020_00201_vdm.pdf,False,False,False,False,False,False,True
"Arrêtés de péril imminent, de Main Levée et de Réintégration partielle",1er arrondissement,38 rue du Tapis Vert : Arrêté de péril non imminent du 24/01/2020  – Main levée de péril du 16/03/2021,Main levée de péril du 16/03/2021,https://www.marseille.fr/sites/default/files/contenu/logement/Arretes-peril/38-rue-du-tapis-vert-13001_ml_2021_00773_16-mars-2021.pdf,38 rue du Tapis Vert,13001.0,Marseille,24,4,38 rue du Tapis Vert,43.298513,5.378867,38 Rue Tapis Vert 13001 Marseille,0.89,housenumber,13201_8920_00038,38,Rue Tapis Vert,,13001,Marseille,13201,Marseille 1er Arrondissement,False,38-rue-du-tapis-vert-13001_ml_2021_00773_16-mars-2021.txt,38-rue-du-tapis-vert-13001_ml_2021_00773_16-mars-2021.pdf,False,False,False,False,False,False,True
"Arrêtés de péril imminent, de Main Levée et de Réintégration partielle",1er arrondissement,12a boulevard Dugommier : Arrêté de péril du 17/12/2018 - Main Levée du 08/03/2019,Arrêté de péril du 17/12/2018,https://www.marseille.fr/sites/default/files/contenu/logement/Arretes-peril/12A-BOULEVARD-DUGOMMIER-13001_2018_03384.pdf,12a boulevard Dugommier,13001.0,Marseille,25,0,12a boulevard Dugommier,43.298464,5.381112,12 a Boulevard Dugommier 13001 Marseille,0.9,housenumber,13201_2912_00012_a,12 a,Boulevard Dugommier,,13001,Marseille,13201,Marseille 1er Arrondissement,False,12A-BOULEVARD-DUGOMMIER-13001_2018_03384.txt,12A-BOULEVARD-DUGOMMIER-13001_2018_03384.pdf,False,False,False,False,False,False,False
"Arrêtés de péril imminent, de Main Levée et de Réintégration partielle",1er arrondissement,12a boulevard Dugommier : Arrêté de péril du 17/12/2018 - Main Levée du 08/03/2019,Main Levée du 08/03/2019,https://www.marseille.fr/sites/default/files/contenu/logement/Mains_Levees/ML_12A-BOULEVARD-DUGOMMIER-13001_2019_00839.pdf,12a boulevard Dugommier,13001.0,Marseille,25,1,12a boulevard Dugommier,43.298464,5.381112,12 a Boulevard Dugommier 13001 Marseille,0.9,housenumber,13201_2912_00012_a,12 a,Boulevard Dugommier,,13001,Marseille,13201,Marseille 1er Arrondissement,False,ML_12A-BOULEVARD-DUGOMMIER-13001_2019_00839.txt,ML_12A-BOULEVARD-DUGOMMIER-13001_2019_00839.pdf,False,False,False,False,False,False,False
"Arrêtés de péril imminent, de Main Levée et de Réintégration partielle",1er arrondissement,10 rue Glandèves / 22 rue Saint-Saëns : Arrêté de péril du 17/12/2019 - Main levée partielle du 05/02/2019  Arrêté de mise en sécurité du 19/01/2021,Arrêté de péril du 17/12/2019,https://www.marseille.fr/sites/default/files/contenu/logement/Arretes-peril/10-RUE-GLANDEVES_22-RUE-SAINT-SAENS_2018_03372.pdf,10 rue Glandèves / 22 rue Saint-Saëns,13001.0,Marseille,26,0,10 rue Glandèves,43.293827,5.374867,10 Rue Glandeves 13001 Marseille,0.97,housenumber,13201_4137_00010,10,Rue Glandeves,,13001,Marseille,13201,Marseille 1er Arrondissement,False,10-RUE-GLANDEVES_22-RUE-SAINT-SAENS_2018_03372.txt,10-RUE-GLANDEVES_22-RUE-SAINT-SAENS_2018_03372.pdf,False,False,False,False,False,False,False
"Arrêtés de péril imminent, de Main Levée et de Réintégration partielle",1er arrondissement,10 rue Glandèves / 22 rue Saint-Saëns : Arrêté de péril du 17/12/2019 - Main levée partielle du 05/02/2019  Arrêté de mise en sécurité du 19/01/2021,Main levée partielle du 05/02/2019,https://www.marseille.fr/sites/default/files/contenu/logement/Mains_Levees/10-RUE-GLANDEVES_22-RUE-SAINT-SAENS-13001_ML_2019_00408.pdf,10 rue Glandèves / 22 rue Saint-Saëns,13001.0,Marseille,26,1,10 rue Glandèves,43.293827,5.374867,10 Rue Glandeves 13001 Marseille,0.97,housenumber,13201_4137_00010,10,Rue Glandeves,,13001,Marseille,13201,Marseille 1er Arrondissement,False,10-RUE-GLANDEVES_22-RUE-SAINT-SAENS-13001_ML_2019_00408.txt,10-RUE-GLANDEVES_22-RUE-SAINT-SAENS-13001_ML_2019_00408.pdf,False,False,False,False,False,False,False
"Arrêtés de péril imminent, de Main Levée et de Réintégration partielle",1er arrondissement,10 rue Glandèves / 22 rue Saint-Saëns : Arrêté de péril du 17/12/2019 - Main levée partielle du 05/02/2019  Arrêté de mise en sécurité du 19/01/2021,Arrêté de mise en sécurité du 19/01/2021,https://www.marseille.fr/sites/default/files/contenu/logement/Arretes-peril/10-rue-glandeves-13001_mes_ndeg2021_00193_du_19-01-21.pdf,10 rue Glandèves / 22 rue Saint-Saëns,13001.0,Marseille,26,2,10 rue Glandèves,43.293827,5.374867,10 Rue Glandeves 13001 Marseille,0.97,housenumber,13201_4137_00010,10,Rue Glandeves,,13001,Marseille,13201,Marseille 1er Arrondissement,False,10-rue-glandeves-13001_mes_ndeg2021_00193_du_19-01-21.txt,10-rue-glandeves-13001_mes_ndeg2021_00193_du_19-01-21.pdf,False,False,False,False,False,False,True
"Arrêtés de péril imminent, de Main Levée et de Réintégration partielle",1er arrondissement,9 rue de la Fare : Arrêté de péril du 17/12/2018 - Main levée du 10/04/2019,Arrêté de péril du 17/12/2018,https://www.marseille.fr/sites/default/files/contenu/logement/Arretes-peril/9-RUE-DE-LA-FARE-13001_2018_03378.pdf,9 rue de la Fare,13001.0,Marseille,27,0,9 rue de la Fare,43.300559,5.378065,9 Rue de la Fare 13001 Marseille,0.97,housenumber,13201_3346_00009,9,Rue de la Fare,,13001,Marseille,13201,Marseille 1er Arrondissement,False,9-RUE-DE-LA-FARE-13001_2018_03378.txt,9-RUE-DE-LA-FARE-13001_2018_03378.pdf,False,False,False,False,False,False,False
"Arrêtés de péril imminent, de Main Levée et de Réintégration partielle",1er arrondissement,9 rue de la Fare : Arrêté de péril du 17/12/2018 - Main levée du 10/04/2019,Main levée du 10/04/2019,https://www.marseille.fr/sites/default/files/contenu/logement/Mains_Levees/ml_9-rue-de-la-fare-13001_2019_01225.pdf,9 rue de la Fare,13001.0,Marseille,27,1,9 rue de la Fare,43.300559,5.378065,9 Rue de la Fare 13001 Marseille,0.97,housenumber,13201_3346_00009,9,Rue de la Fare,,13001,Marseille,13201,Marseille 1er Arrondissement,False,ml_9-rue-de-la-fare-13001_2019_01225.txt,ml_9-rue-de-la-fare-13001_2019_01225.pdf,False,False,False,False,False,False,False
"Arrêtés de péril imminent, de Main Levée et de Réintégration partielle",1er arrondissement,25 rue des Dominicaines,25 rue des Dominicaines,https://www.marseille.fr/sites/default/files/contenu/logement/Arretes-peril/25-RUE-DES-DOMINICAINES-13001_2018_03393.pdf,25 rue des Dominicaines,13001.0,Marseille,28,0,25 rue des Dominicaines,43.300271,5.377729,25 Rue des Dominicaines 13001 Marseille,0.97,housenumber,13201_2888_00025,25,Rue des Dominicaines,,13001,Marseille,13201,Marseille 1er Arrondissement,False,25-RUE-DES-DOMINICAINES-13001_2018_03393.txt,25-RUE-DES-DOMINICAINES-13001_2018_03393.pdf,False,False,False,False,False,False,False
"Arrêtés de péril imminent, de Main Levée et de Réintégration partielle",1er arrondissement,25 boulevard de la Libération - Main Levée du 19/11/2019,25 boulevard de la Libération,https://www.marseille.fr/sites/default/files/contenu/logement/Arretes-peril/25-BD-DE-LA-LIBERATION-13001_2018_03394.pdf,25 boulevard de la Libération,13001.0,Marseille,29,0,25 boulevard de la Libération,43.299609,5.386691,25 Boulevard de la Liberation General de Monsabert 13001 Marseille,0.68,housenumber,13201_h3uw4i_00025,25,Boulevard de la Liberation General de Monsabert,,13001,Marseille,13201,Marseille 1er Arrondissement,False,25-BD-DE-LA-LIBERATION-13001_2018_03394.txt,25-BD-DE-LA-LIBERATION-13001_2018_03394.pdf,False,False,False,False,False,False,False
